SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.603531804093825,3.354851237369307,1.3373533528954158,0.04892341352933549,Iris-setosa
4.777696439401611,2.8186677806303555,1.3153533507778192,-0.17033692112326673,Iris-setosa
4.204825349404533,3.210728359321568,1.1101202222336115,0.7264764129674781,Iris-setosa
5.198663580176177,3.4369672247389746,1.3283284439637573,0.3400619758817983,Iris-setosa
4.884872434752445,3.524401962929072,1.8120169076537591,0.28078802005507003,Iris-setosa
4.729854665257135,2.1593647149748225,1.2930023019006076,0.654160127127102,Iris-setosa
4.274606588442447,3.562489711599386,1.441550387091095,0.08750664482114648,Iris-setosa
5.126481547811104,3.694510889925346,1.7243619924434395,0.2859550560219087,Iris-setosa
4.954572564835026,3.750496272889699,1.8851133141799907,0.5241344195101356,Iris-setosa
4.83554020018665,2.7329311282579796,1.4760395702011926,0.4221171490567646,Iris-setosa
5.211958089586208,4.016156145110924,1.7667844309097809,0.29183601584568736,Iris-setosa
4.585966857708271,2.867807813296802,1.485923643826517,0.24153753743262224,Iris-setosa
5.354315767439075,3.444650284835938,1.2837886919183474,0.4106305706665807,Iris-setosa
4.992088969228669,3.4363001394745245,1.405663675226092,0.20595122789914905,Iris-setosa
7.1876567611952,3.0967910543565256,4.719224155388197,1.3075449422589913,Iris-versicolor
6.313100754513537,3.1381655753062723,4.544426754326743,1.4042502756673045,Iris-versicolor
7.151151225114704,2.9210785395560994,4.862625671167729,1.412053788345165,Iris-versicolor
5.789395576870747,2.339310955302315,4.206368907893727,1.0028879253926055,Iris-versicolor
6.5534100531738515,2.9779261591246873,4.616456797855085,1.7130960750130702,Iris-versicolor
5.596542309979926,3.081869488037116,4.95977962472385,1.2274322879120683,Iris-versicolor
6.210899495719845,3.59067689542354,5.015914429146143,1.4954279945693465,Iris-versicolor
4.815962636580829,2.3436430782278985,3.0311098977931445,0.8162696107031604,Iris-versicolor
6.399171846649586,2.746440486979174,4.593063022522643,1.3468429465073042,Iris-versicolor
5.510100098562815,2.500329191852242,4.096864479695316,1.3572022311548981,Iris-versicolor
4.990107258069513,2.1349638984333206,3.27545559568754,1.07648194923681,Iris-versicolor
5.933290441642612,3.09849025280163,4.257833728781564,1.9910600279821788,Iris-versicolor
5.8724520031497365,2.093800608999637,3.8753718947150473,0.888904576167949,Iris-versicolor
5.972522574538696,3.1378033062215103,4.984100849597971,1.2858507412501046,Iris-versicolor
5.433528885379154,2.9942831112772805,3.489555391143806,1.4265863635511022,Iris-versicolor
6.74058460417026,2.7968511770005535,4.709501040266012,1.7591755346191043,Iris-versicolor
5.477442261903122,2.922459688012803,4.557173078144981,1.566891357997405,Iris-versicolor
5.931708854534566,3.10204090775327,4.06461055450119,0.8403405510923092,Iris-versicolor
5.924136154397095,2.0538139920116163,4.493374605425241,1.8589115727035574,Iris-versicolor
5.496477740192765,2.5447575903277797,3.8967154207854495,1.3376786546896169,Iris-versicolor
6.405386485174724,3.093826245415936,4.702112111496356,2.0088321754138145,Iris-versicolor
6.2363782979252615,3.1693414651472067,4.116785637065193,1.228141581842588,Iris-versicolor
6.418130966138461,2.7217407161165816,5.064096436239473,1.6014548062214595,Iris-versicolor
6.313334937917831,3.0338591180891346,4.976431798207505,1.3297419775179284,Iris-versicolor
6.366576383936629,2.9293427372866643,4.541301793301671,1.1366128658025527,Iris-versicolor
6.67373466177458,2.9213322375345276,4.405748964586964,1.6556903725214598,Iris-versicolor
6.83821981360398,2.8092873096312294,4.528028771804016,1.549250713205444,Iris-versicolor
6.829096836228215,3.432650944661092,4.9384443530094,1.7438300655327879,Iris-versicolor
6.049876736742151,3.215490655952695,4.480940893522609,1.5558043051540678,Iris-versicolor
5.821579301943308,2.6373218246312717,3.4107132770898945,1.0388179985796615,Iris-versicolor
5.714726349971954,2.194696940117788,3.826593934829375,0.9599758370121654,Iris-versicolor
5.739009325784968,2.095362619043245,3.5882156305456827,1.075442375012904,Iris-versicolor
6.113104805846868,2.6868499477854026,3.7889600946613604,1.576231413888118,Iris-versicolor
5.710397219916751,2.2602388086759837,5.188002890010666,1.4995891551294778,Iris-versicolor
5.195753436573858,3.141671289459871,4.54876014275424,1.3871842738526543,Iris-versicolor
5.743939120265821,3.574491465656029,4.630040235591732,1.5801648272441235,Iris-versicolor
7.069327399209533,2.8859830467347694,4.394894965815053,1.3616183860237512,Iris-versicolor
6.2908827967289005,2.3486678898645383,4.351752788428734,1.3704110793028594,Iris-versicolor
5.349692115161911,3.2887529208146518,4.083569764321486,1.5234591663176256,Iris-versicolor
5.568545069275541,2.591350643830757,4.113953456046441,1.389541712003463,Iris-versicolor
5.6285445519735084,2.8658305060264864,4.439304233940295,1.3418007515177024,Iris-versicolor
6.082052861142555,3.2880234430898945,4.464721539588146,1.760188086582163,Iris-versicolor
5.7919684098711315,2.3138449795763902,4.025620882982158,1.0637896685050239,Iris-versicolor
5.168128709797744,2.1694752041395216,3.210763313357044,0.6220918538108937,Iris-versicolor
5.509538736150184,2.2152241346742088,3.8832194353028555,1.4520829312288595,Iris-versicolor
5.857160031730166,3.085091512356993,4.006604771374158,1.190457728771604,Iris-versicolor
5.699279492181886,2.668327062161491,4.5006796603534305,1.4754724581151344,Iris-versicolor
6.155807165234068,2.905377167798906,4.3416765615895105,0.8916530263151419,Iris-versicolor
5.05056452349588,2.3636031504004404,2.799675998021017,1.043779941422809,Iris-versicolor
6.059537305369905,2.928168572253402,3.9857642020434403,1.4145165562712319,Iris-versicolor
6.5798710873172,3.484926736582554,6.011926073984035,2.3706126444588853,Iris-virginica
5.939644662722718,2.77869707708435,5.279038644005546,2.0270343603363936,Iris-virginica
7.309910543063866,2.8929529576878865,6.163478813126866,2.13951992093848,Iris-virginica
6.715052174525053,2.7621624363820865,5.947192760633049,1.8395821566925297,Iris-virginica
6.36971639927711,2.903222833189136,5.735930538361136,2.2848331892803833,Iris-virginica
7.704567097607099,2.885259999212284,6.595129081547803,2.528454071722373,Iris-virginica
5.245508634020142,2.5872647339348065,4.50760069563364,1.7240062653436523,Iris-virginica
7.422703594546083,2.695441486960319,6.248524692515331,1.4662831852244822,Iris-virginica
6.779844624521056,2.629439187940548,5.703362707540125,2.1147973526580066,Iris-virginica
6.954846867399532,3.307125023958036,6.144890363711994,2.709419660522431,Iris-virginica
6.836785538291574,3.1082231474262123,5.315736166686259,1.9922983060998585,Iris-virginica
6.365474540011836,2.8767319874973345,5.4304645756826835,1.58472156860315,Iris-virginica
7.095308069945179,3.2760182708294905,5.374887459698094,2.179160706687482,Iris-virginica
5.798806037256548,2.5521347531647813,4.889938969230916,1.8656753264123898,Iris-virginica
5.79488918580171,3.0345458038518727,5.208720030918886,2.325877133582779,Iris-virginica
6.554339742129669,2.6302914758739853,5.529753140074421,1.9520572442443798,Iris-virginica
6.4275118117193735,2.7760660210747714,5.241063704855819,2.032165357475704,Iris-virginica
7.606459759737622,3.869300776346143,6.690615884224163,2.2954081654446243,Iris-virginica
7.715364378212051,2.343401555162286,7.099253363889428,2.201248683367737,Iris-virginica
5.6886836202680495,2.114376967806818,5.300151958126862,1.6700443484226986,Iris-virginica
6.830269573118429,3.1301484591363145,5.635672989756523,2.715349596712168,Iris-virginica
5.67638709044631,2.886008329438214,5.106056690806369,2.0477578318053027,Iris-virginica
7.648191570835859,2.7607300301830042,6.685679748117187,1.9925555526980316,Iris-virginica
6.4455259087273955,2.71038917716146,5.0465280154431165,1.7838566839782837,Iris-virginica
6.715727038063219,2.9003598630935783,5.883265534940496,2.1692976951795986,Iris-virginica
7.399602021971931,2.620748924361262,6.417674940956146,1.7720820743689654,Iris-virginica
6.421636563347503,2.5920188145748937,4.922554781012514,1.5893168873652688,Iris-virginica
5.975246207860839,3.382806270773357,4.861863519847331,1.8434865746359446,Iris-virginica
6.574013546137751,2.899136377594521,5.6300837810287145,2.1729922004932454,Iris-virginica
7.680683117047655,2.988476240593283,5.840219809342993,1.8101308792015225,Iris-virginica
7.621105186591597,3.0374060611120757,6.227746044405837,1.6713990174539033,Iris-virginica
8.22668630646022,3.570730921396262,6.460527093047807,1.8491448299961284,Iris-virginica
6.387172330681402,2.865752482060696,5.664271443090055,2.2843841508470573,Iris-virginica
6.6227422538117295,2.890706860302796,5.05116867294187,1.6928174336576713,Iris-virginica
6.337894097784928,2.3544784369726015,5.719480013969971,1.5402345484621796,Iris-virginica
7.640487299328002,3.275141362662324,6.069988882593495,2.3251152906943084,Iris-virginica
6.265385635143226,3.403115809516293,5.38074498262096,2.111989823481141,Iris-virginica
6.718901012644995,2.9306077303363347,5.301721530108739,1.369321977279257,Iris-virginica
5.8722076504621,2.7353820413185,5.128403032027274,2.001963417868527,Iris-virginica
6.762369930964455,3.5504871610688618,5.596353097398319,2.035033723298276,Iris-virginica
6.200118857025285,3.5581885145181484,5.32208550664728,2.0709202506086215,Iris-virginica
7.104514086401928,3.5879504812678547,5.3768545637021035,2.4127818240104717,Iris-virginica
5.918950868333057,2.870683111756062,5.251785717957353,1.956238284793875,Iris-virginica
6.820840220790375,3.187481374420096,5.749207082226665,2.243864984626645,Iris-virginica
6.361408637160923,3.28033207464105,5.502281778569817,2.2792821365568456,Iris-virginica
6.735978830230696,3.27840045726892,5.383663321200463,1.9858998792753644,Iris-virginica
6.102074372685932,2.6881542375976433,4.803502521292338,1.855073370000595,Iris-virginica
6.610010419804911,2.806331109027273,5.221075101229192,1.733194901016359,Iris-virginica
6.079726471209757,3.4639563868285075,5.0814012532936665,2.3880949475920796,Iris-virginica
5.896072440214664,3.1104979908834296,5.144782826812932,2.072828085994769,Iris-virginica
5.1250449005295815,3.414118891774949,1.4244595006064567,0.3086596058072776,Iris-setosa
4.909772014065141,3.0081183382407763,1.2596016624386488,0.06741981648981038,Iris-setosa
4.419478945640061,3.5499153486373882,1.051227352921743,0.06141896044081854,Iris-setosa
4.45631854688616,3.2789848753888884,1.4410100643415944,0.4495484145347468,Iris-setosa
4.865301875151227,3.6557988324447606,1.2329305893480484,0.6290298255546777,Iris-setosa
5.162480316194098,3.9619641420454053,1.8267553761864197,0.48275981949029967,Iris-setosa
4.562942468224458,3.3740358600533145,1.4087622943958218,0.27059959967430225,Iris-setosa
5.192775823358982,3.84210460031827,1.3885016429984334,-0.07396059591581555,Iris-setosa
4.382343590329749,3.4159418675308637,1.2392650864060537,0.5278233610888134,Iris-setosa
5.235540162815289,2.9892823516584013,1.6137966158370551,0.4256793246257077,Iris-setosa
5.324174451802503,3.6592839279795277,1.3836638172102713,-0.0029513461385733686,Iris-setosa
4.670144490986798,3.155211946647549,1.6068166936518453,0.04600535378827164,Iris-setosa
4.846757182358149,2.6888208707592747,1.4661760464428912,0.26670579232178493,Iris-setosa
3.901252871485709,3.0748113139695143,1.3455337984946585,-0.14192820373824108,Iris-setosa
6.13451447736754,4.083803801873209,1.0589976288483183,0.1888461844684588,Iris-setosa
5.811665382504344,4.415201078282482,1.6077511984892738,0.21586528138412675,Iris-setosa
5.433872164807216,3.6172571006190037,1.27775478773026,0.21921847170704206,Iris-setosa
4.952894011482046,3.7472186350420875,1.6182620241188537,0.4218276241814354,Iris-setosa
5.4815374470654845,3.7367183100610393,1.9426195399958366,0.3283433827279809,Iris-setosa
5.563865907996338,3.878663567878874,1.5384098232980064,0.2381767071594997,Iris-setosa
5.426708180956457,3.369506032723891,1.841621735337718,0.3913404633589168,Iris-setosa
4.94280210789841,3.4337534092884447,1.1327589253793406,0.5015982653825087,Iris-setosa
4.379326678765225,3.1694218814095034,1.077715720906193,0.6985999034865582,Iris-setosa
5.098785817692021,3.467698154890328,1.716365871709513,0.4802220693617715,Iris-setosa
4.9838152965975535,3.3419450911622697,1.9534784628143804,0.26433956123920277,Iris-setosa
4.86638190927139,3.1984084699073048,1.5650080486609184,0.04885096810143105,Iris-setosa
5.107301968714081,3.2203064036417923,1.6056362314738257,0.39817620067115933,Iris-setosa
5.417179113166315,3.5949396465759906,1.4949946082509713,0.36355325984005743,Iris-setosa
5.478041509803463,3.5115620612703724,1.402070523968676,-0.06236724647003189,Iris-setosa
4.486977267384925,3.1389550591290667,1.4780975595681434,0.16260573940291081,Iris-setosa
4.811329984979421,3.205938550871346,1.5859002443881818,0.2973003287652404,Iris-setosa
5.412894882962024,3.0049066867292256,1.3121329212362491,0.37118248885567695,Iris-setosa
4.958061051431779,4.2199857459992405,1.8061501664687394,0.3437523703394634,Iris-setosa
5.457311425813958,4.4981452273699905,1.4297334914404223,0.13258280577639214,Iris-setosa
4.777319467291813,3.0395060627023742,1.4223646362917544,0.13408324447509756,Iris-setosa
5.032114796209973,3.200609204030683,1.28738763394927,0.4381292549572683,Iris-setosa
5.689910827088265,3.2030204063100194,0.7892157730196091,0.3868639822478548,Iris-setosa
4.626624260316916,3.0550469196214634,1.265977394788128,-0.26039608751600396,Iris-setosa
4.508292545640958,3.1518310320605294,1.1846979198546561,-0.318208458428982,Iris-setosa
4.990751110349503,3.4783608010805094,1.2042176862451743,0.23667198395583114,Iris-setosa
4.996938030165401,3.615858299920218,1.3239160736828306,0.10538621182368887,Iris-setosa
4.739314300332898,2.2682940853946056,1.2945390920980138,0.11334640818536076,Iris-setosa
4.311343549761698,3.0230394571946198,1.2654107880153154,0.5423416960284687,Iris-setosa
4.7256197714137285,3.1772877204246517,1.8942340654987218,0.5581352645696267,Iris-setosa
4.966185452268016,4.007980937479215,1.778876892052627,0.7652019427093872,Iris-setosa
4.935585174267854,2.9024177183708595,1.8314616426531005,0.1788570153993323,Iris-setosa
5.248419074401861,3.859858516081298,1.8603482578797597,0.5123022393453706,Iris-setosa
4.606400829813153,3.0493164259307637,1.4919944285878233,0.06445692604957878,Iris-setosa
5.702677449505324,3.7273070662165475,1.4269356897375782,0.2369360611729817,Iris-setosa
4.730574742094061,3.1056771922978696,1.640082781588885,0.06862114420572085,Iris-setosa
6.790617803463612,3.3073305505054575,4.9371408309325995,1.5437906621330133,Iris-versicolor
6.599209537161164,3.0486409822861082,4.215637866651631,1.8002667303910973,Iris-versicolor
6.835464032231573,3.0498333967089906,5.165638828369812,1.611246001880132,Iris-versicolor
5.591177554416322,2.7330004689802165,3.8712963539239715,1.4855680256162476,Iris-versicolor
6.511402624979417,2.8537184557726514,4.905693685282506,1.6015671512579248,Iris-versicolor
5.8076592158099265,3.0145014674619603,4.427009454091423,1.1321580665321989,Iris-versicolor
6.091038161195793,2.9067286821247995,5.111241425988065,1.3793583268556635,Iris-versicolor
4.855749275282846,2.344637340022216,3.36148133956182,1.1631474425078594,Iris-versicolor
6.772094697671949,2.7833845122862124,4.566575657242717,1.35651599009766,Iris-versicolor
5.15026177476329,3.021469115203999,3.9981949903276504,1.5469755572099635,Iris-versicolor
5.1325762537334825,2.234694771497065,3.5362043117407413,0.7406336104088307,Iris-versicolor
5.979937590350529,2.8697286212416344,4.0942766636500485,1.6172728037510187,Iris-versicolor
6.247656614286727,2.2042543153472125,4.061766602519793,1.3404429889270477,Iris-versicolor
6.148150635897713,3.420336622836079,4.813101929126309,1.0478474481688362,Iris-versicolor
5.750668324220906,2.9762316769765556,3.857950550816549,1.4346362702539917,Iris-versicolor
6.672308803203245,2.855140352742127,4.358195348542795,1.2298959091581398,Iris-versicolor
5.483895310039055,3.117715680884122,4.833980900870281,1.5789343059645962,Iris-versicolor
5.560823387592963,2.788920533644028,4.33932629732913,0.8780434191361235,Iris-versicolor
6.173196566665417,2.2029376389458397,4.343020337383552,1.6296560867687717,Iris-versicolor
5.575810370278443,2.5839064887814054,3.72250156443958,1.012508339935318,Iris-versicolor
6.0444762715655544,3.1254333695816467,5.145392770246681,1.7200727628770796,Iris-versicolor
6.144936945150377,2.986518166374618,3.7163268534133937,0.9478382376038448,Iris-versicolor
5.994868737085981,2.7525168206854365,4.789628370821511,2.0116398571336505,Iris-versicolor
5.987150480268522,2.8369102606394074,5.008421990513575,1.6012185776318246,Iris-versicolor
6.81230071532728,3.1416732461186285,4.504812505162293,1.4185053898402367,Iris-versicolor
6.755672215233327,2.8897628567342935,4.236360223315539,1.3993251085178096,Iris-versicolor
6.765963075495014,2.709354390134545,4.939277489491343,1.591061041714102,Iris-versicolor
6.717681377258369,3.2955060162110525,4.771662177173299,1.6612681081440563,Iris-versicolor
5.856635535879439,2.526692676585388,4.48346386283146,1.4756504983233434,Iris-versicolor
6.002689948648427,2.7261623369109556,3.295162635134159,1.3708185132668378,Iris-versicolor
5.744206739105071,2.516419540693723,3.7547031802300332,0.9081121526553041,Iris-versicolor
5.42555864478579,2.617749723940837,4.076917261186922,1.3086487056544378,Iris-versicolor
5.702230115642745,2.476076513342198,3.928177249382241,0.8463121268874296,Iris-versicolor
6.064633542836956,2.6704794827402663,5.006792699626351,1.2810593865466409,Iris-versicolor
5.5027200213139436,2.893459832067618,4.2660166328579425,0.9255475573436701,Iris-versicolor
5.994497018989873,3.754450319333949,4.832251842909574,1.5085807486827458,Iris-versicolor
6.579557587927644,3.193754851215005,4.500322912162342,1.5603583799638931,Iris-versicolor
6.453216055676938,2.5453866447768614,4.379969184704009,1.2592652499646069,Iris-versicolor
5.424403482648687,2.834623929192028,4.054704221619694,1.3734731013632357,Iris-versicolor
5.68271692524665,2.339364209863931,4.298537713791904,1.2457752797914863,Iris-versicolor
5.4957265411303124,2.4505576641704354,3.9151519479454118,1.3768090792722099,Iris-versicolor
6.247368779418486,2.9437344885763572,4.613398143444974,1.50318784354082,Iris-versicolor
5.4874908286226916,2.494189464530741,4.158852935924365,0.9491421153661501,Iris-versicolor
5.058711586433326,2.028683639075319,3.3932859964867053,0.9928717035405032,Iris-versicolor
5.276973636818898,2.9329478708914345,4.05308168464039,1.1379495125971237,Iris-versicolor
5.740113839446189,3.229727469885743,3.9968356362043207,1.2123359699695944,Iris-versicolor
5.785763300066114,3.038621121452629,4.235288311055445,1.2265944321833355,Iris-versicolor
6.034481955870256,2.917228776609275,4.085572197602878,0.7157299033010786,Iris-versicolor
5.187311960831533,2.680786968217239,2.5274135128916324,0.8980538590580126,Iris-versicolor
5.82383085220104,3.2114990939423396,4.104158741535081,1.1543994117541732,Iris-versicolor
6.263420711779032,3.574975283829637,5.870807164175093,2.3401615986699493,Iris-virginica
5.703451295563593,2.5093342783482577,5.124534063198959,2.2249356916939123,Iris-virginica
7.1646158546232055,2.9495292995747424,5.841637746216891,1.7873618382606686,Iris-virginica
6.476621955429431,2.8844325605974395,5.563904017281875,2.438621513568972,Iris-virginica
6.559750581673137,2.849641789980963,5.714728480758891,2.429689141839351,Iris-virginica
7.622654082107553,2.712344404336527,6.78384578691504,1.9663711828922013,Iris-virginica
5.27465955524351,2.71600961314293,4.41053562086825,1.9562032723470226,Iris-virginica
7.31357110210548,3.070554735024444,6.3969465634588945,1.6307286690018254,Iris-virginica
6.571290033536508,2.7059921635162323,5.733044933578691,1.7192703073516007,Iris-virginica
7.008975484130129,3.6847198131186922,6.512504983848629,2.2864934171491456,Iris-virginica
6.504843891334551,3.482444111083086,5.084071721750856,2.0904743592499466,Iris-virginica
6.187521294370624,2.7856614194415297,5.26257114699909,2.0971459991359724,Iris-virginica
7.03747721031295,3.517912728403723,5.615926634642715,2.1651592633164336,Iris-virginica
5.738876860315467,2.429366741437862,5.067696768692338,1.9409197179721942,Iris-virginica
5.8336921952539225,3.0635195071215917,4.898691486944071,2.627975712225809,Iris-virginica
6.663423013467973,3.1763862946017842,4.875629020198281,2.1784356025811134,Iris-virginica
6.759398909312222,2.9954263875402236,5.300139553541018,1.6990450157543566,Iris-virginica
7.868124005300911,3.9093467136402755,6.652213580166062,2.1266351176370626,Iris-virginica
7.621648370191235,2.4155179631002994,7.223075137893889,2.235535906157732,Iris-virginica
6.243431704165099,2.5042632103844906,5.199662179629592,1.4136759374563903,Iris-virginica
6.980746018067323,3.195160878721817,5.519259627853975,2.3648718563443203,Iris-virginica
5.364192041768039,3.0375358776923127,4.807076540540322,2.040231931174568,Iris-virginica
7.756657574309228,2.7482190052591844,6.817338760295055,1.9050192686754952,Iris-virginica
6.474259459491448,2.4308040639506503,4.925275915909283,2.1877857998116568,Iris-virginica
6.499933735078885,3.1644510058950295,5.802781569931783,2.1359163563879195,Iris-virginica
7.270126019854712,3.297837426029533,6.126944293712354,2.0219399683912447,Iris-virginica
6.281963731385702,2.7517484690762912,4.934514740240546,2.1799763869790434,Iris-virginica
6.0734732507234845,2.8050941390658717,5.1214161338573945,1.7759237672092805,Iris-virginica
5.965466090797193,2.969484335430084,5.4929343628092155,2.0818933435391678,Iris-virginica
7.266396066113803,3.038099935955813,5.941890363427808,1.5129027258860315,Iris-virginica
7.502621159635217,2.7480906644832164,6.2477620961775004,2.0230734968026107,Iris-virginica
7.712912259591081,4.017196423235006,6.2928073109771905,2.161611559656229,Iris-virginica
6.473457462680268,3.1676367353590242,5.555306803525629,2.1301366407763607,Iris-virginica
6.296116078822453,2.7393640434331448,5.2599883803884095,1.1767378783126823,Iris-virginica
5.889263516170729,2.3864394156841615,5.790061518394714,1.742122674516385,Iris-virginica
7.679110156292506,2.9662356553619977,6.114010432622636,2.532375660521638,Iris-virginica
6.114529373161885,3.447673796546957,5.7950395259564855,2.5002188339879687,Iris-virginica
6.437916323319749,3.3002092185134284,4.959353541400152,1.9355750639061815,Iris-virginica
5.869184863374516,2.6338734206287087,4.902240519904996,2.0747317090325916,Iris-virginica
6.872510297074462,3.290574909440588,5.72245565159773,2.3629828907168093,Iris-virginica
7.027992905874279,3.2484254982143783,5.6150867277803185,2.0796068376205663,Iris-virginica
6.85078750237401,2.9313506809367618,5.534188543499562,2.2648228375135324,Iris-virginica
5.824640961356897,2.810297075208094,5.10872048927449,2.2390102080861505,Iris-virginica
6.675470127653109,3.238921491047449,5.751505882860391,2.0359954977558585,Iris-virginica
6.577646181818943,3.292592640590317,5.614139555096548,2.361515804025229,Iris-virginica
6.418736507265633,2.983378885474261,4.8990559251937995,2.4520111927379205,Iris-virginica
6.3164879505869,2.208489700107014,4.938158184590027,1.7495687188818834,Iris-virginica
6.563834902083836,3.268090089204629,4.824965506070852,2.0230052158294836,Iris-virginica
6.167973440886672,3.534268015290093,5.442639325647538,2.149606133652236,Iris-virginica
5.836189212866676,2.8407948286393023,5.315201427719719,1.8042623297343885,Iris-virginica
5.480238137150601,3.4878678372370757,1.2583186466179073,-0.10274287852256542,Iris-setosa
4.539372064748811,2.683172811398902,1.4534253302022966,0.3017450046459868,Iris-setosa
4.383761859593573,3.3790076628152232,1.203387789663312,0.2293586023971099,Iris-setosa
4.922444125651085,3.2793678631731065,1.4462938704188335,0.02176155491694251,Iris-setosa
4.569636919734139,3.456169336151516,1.357773952234461,0.002564094569763198,Iris-setosa
5.37374860658154,3.9153703765917536,1.6550288036383842,0.26999948383530803,Iris-setosa
4.633730934393345,3.488388129913882,1.1819201845114307,0.582186475949254,Iris-setosa
4.980282373543147,3.4037699245889694,1.6416428846513114,0.24664322625270035,Iris-setosa
4.590627326782649,2.9574248330403647,1.2775125250719124,0.27230070504122034,Iris-setosa
4.671254758535868,3.1217119411553047,1.4933540018711078,0.05837662854549206,Iris-setosa
5.374292497712214,3.3236301909004724,1.3902550184518077,0.21856898022822296,Iris-setosa
4.83197127839948,3.194464971814808,1.8531415681729402,0.026765030357099817,Iris-setosa
4.993891440105347,3.085438872374337,1.2707545380312393,0.45506217852190245,Iris-setosa
4.061272633648704,3.1838308347220003,1.3001164636085958,-0.034124041815328965,Iris-setosa
6.078493060012866,3.9499906970802092,1.2577387258559714,0.2520643677542442,Iris-setosa
5.673138251705891,4.562161654631957,1.6586977441104427,0.050293605352363824,Iris-setosa
5.660868048575631,3.567501602392865,1.5065092408683316,0.6253410273655167,Iris-setosa
4.88180671395696,3.417837142409083,1.1788590663028127,0.25701579394225293,Iris-setosa
5.638393143162852,3.9559321064538677,1.9620617492239216,0.5791367621579913,Iris-setosa
4.98756639468434,3.7581556252510944,1.1633123615558099,0.13882598670076224,Iris-setosa
5.592970326619492,3.7231165647096462,1.4531302256240155,0.08150714816942116,Iris-setosa
5.094718848608214,3.7560322317639216,1.3380792960156707,0.48481220889281795,Iris-setosa
4.505232130585816,3.597109545824344,1.10925684960074,0.20128445396218758,Iris-setosa
5.012722821894686,3.278078039214834,1.6823274081589328,0.42599779402357446,Iris-setosa
4.748240787466579,3.7197294341009433,2.012183889588248,0.14090393639416793,Iris-setosa
5.139390880902147,2.933236102048798,1.8346249275173283,0.2739284384396188,Iris-setosa
4.978539571199154,3.4895433851620554,1.2858247695863003,0.17464650621803895,Iris-setosa
4.961214998720189,3.5285886189527416,1.8465029998970184,0.6462600292385265,Iris-setosa
5.327610220288151,3.5001688949888914,1.0397884531694521,0.09146524005319566,Iris-setosa
